epoch,batch,d_loss,g_loss
2019-04-14 12:10:38,15,1820,-46.61024475097656,3.488433837890625
2019-04-14 12:10:38,15,1825,-32.15122604370117,21.826841354370117
2019-04-14 12:10:39,15,1830,-43.05415344238281,0.9230027198791504
2019-04-14 12:10:39,15,1835,15.937044143676758,-0.8128829002380371
2019-04-14 12:10:40,15,1840,-24.897518157958984,4.806421279907227
2019-04-14 12:10:40,15,1845,-18.072284698486328,3.3084115982055664
2019-04-14 12:10:40,15,1850,-31.034650802612305,-13.255918502807617
2019-04-14 12:10:41,15,1855,-26.877094268798828,-18.11343002319336
2019-04-14 12:10:41,15,1860,-13.860002517700195,-19.15207290649414
2019-04-14 12:10:42,15,1865,-21.91276741027832,-10.777883529663086
2019-04-14 12:10:42,15,1870,-22.217544555664062,4.107056617736816
2019-04-14 12:10:42,15,1875,-22.131277084350586,-2.5671544075012207
2019-04-14 12:10:43,15,1880,-31.453258514404297,26.565263748168945
2019-04-14 12:10:43,15,1885,-56.52549743652344,-9.565711975097656
2019-04-14 12:10:44,15,1890,-51.634193420410156,25.387374877929688
2019-04-14 12:10:44,15,1895,-16.017234802246094,4.884648323059082
2019-04-14 12:10:44,15,1900,-44.32030487060547,5.05878210067749
2019-04-14 12:10:45,15,1905,-33.23870849609375,18.993408203125
2019-04-14 12:10:45,15,1910,-33.30238342285156,21.51760482788086
2019-04-14 12:10:46,15,1915,-28.262039184570312,17.48853302001953
2019-04-14 12:10:46,15,1920,-57.24956512451172,26.719715118408203
2019-04-14 12:10:46,15,1925,-19.382888793945312,11.353052139282227
2019-04-14 12:10:47,15,1930,-59.443748474121094,27.209930419921875
2019-04-14 12:10:47,15,1935,-61.818199157714844,28.403644561767578
2019-04-14 12:10:48,15,1940,-40.93598175048828,-10.446659088134766
2019-04-14 12:10:48,15,1945,-77.28971862792969,28.862625122070312
2019-04-14 12:10:48,15,1950,-93.93525695800781,13.31652545928955
2019-04-14 12:10:49,15,1955,-25.40659523010254,20.54550552368164
2019-04-14 12:10:49,15,1960,-31.431821823120117,6.872185230255127
2019-04-14 12:10:50,15,1965,-68.29325103759766,12.735549926757812
2019-04-14 12:10:50,15,1970,-54.568931579589844,14.484909057617188
2019-04-14 12:10:50,15,1975,-45.316654205322266,-14.773935317993164
2019-04-14 12:10:51,15,1980,-38.3486328125,-11.568641662597656
2019-04-14 12:10:51,15,1985,-13.90762710571289,-18.243852615356445
2019-04-14 12:10:52,15,1990,8.47972297668457,-1.7875652313232422
2019-04-14 12:10:52,15,1995,-27.087169647216797,-1.527872085571289
2019-04-14 12:10:52,15,2000,30.03729248046875,-32.64010238647461
2019-04-14 12:10:53,15,2005,-47.76664733886719,-23.330032348632812
2019-04-14 12:10:53,15,2010,-50.92683410644531,-20.00554847717285
2019-04-14 12:10:54,15,2015,-41.06767272949219,-26.401662826538086
2019-04-14 12:10:54,15,2020,-23.240089416503906,-5.419553279876709
2019-04-14 12:10:54,15,2025,-58.359580993652344,-19.4532413482666
2019-04-14 12:10:55,15,2030,-38.89838790893555,-8.912424087524414
2019-04-14 12:10:55,15,2035,-36.566368103027344,4.091580390930176
2019-04-14 12:10:56,15,2040,-36.944427490234375,2.3705363273620605
2019-04-14 12:10:56,15,2045,-51.83934783935547,6.147583961486816
2019-04-14 12:10:56,15,2050,-45.851165771484375,1.768442153930664
2019-04-14 12:10:57,15,2055,-20.62519073486328,2.599209785461426
2019-04-14 12:10:57,15,2060,-40.984344482421875,-22.28438377380371
2019-04-14 12:10:58,15,2065,-113.97111511230469,-2.288349151611328
2019-04-14 12:10:58,15,2070,-24.530014038085938,-4.052858352661133
2019-04-14 12:10:58,15,2075,31.65750503540039,-21.172088623046875
2019-04-14 12:10:59,15,2080,-49.100555419921875,-22.734872817993164
2019-04-14 12:10:59,15,2085,-67.31294250488281,-16.40908432006836
2019-04-14 12:11:00,15,2090,-73.17537689208984,-0.8225498199462891
2019-04-14 12:11:00,15,2095,-53.00294876098633,8.883430480957031
2019-04-14 12:11:00,15,2100,-20.507572174072266,-20.39562225341797
2019-04-14 12:11:01,15,2105,-54.31117248535156,-9.157648086547852
2019-04-14 12:11:01,15,2110,-32.917396545410156,10.475578308105469
2019-04-14 12:11:02,15,2115,-78.98175048828125,6.428509712219238
2019-04-14 12:11:02,15,2120,-18.147079467773438,21.038476943969727
2019-04-14 12:11:02,15,2125,-94.31682586669922,29.827388763427734
2019-04-14 12:11:03,15,2130,-19.78424835205078,13.005867004394531
2019-04-14 12:11:03,15,2135,-65.29051208496094,23.311433792114258
2019-04-14 12:11:04,15,2140,-18.714210510253906,5.245693206787109
2019-04-14 12:11:04,15,2145,-26.99689292907715,11.820938110351562
2019-04-14 12:11:04,15,2150,20.450172424316406,11.57352066040039
2019-04-14 12:11:05,15,2155,-56.56794357299805,19.33676528930664
2019-04-14 12:11:05,15,2160,-36.91612243652344,21.326644897460938
2019-04-14 12:11:06,15,2165,-64.97383117675781,12.303561210632324
2019-04-14 12:11:06,15,2170,-47.109893798828125,-6.035266399383545
2019-04-14 12:11:06,15,2175,-98.5347900390625,24.72892951965332
2019-04-14 12:11:07,15,2180,-53.59903335571289,37.378021240234375
2019-04-14 12:11:07,15,2185,-7.209712982177734,4.912378311157227
2019-04-14 12:11:08,15,2190,-54.208457946777344,-11.633363723754883
2019-04-14 12:11:08,15,2195,-44.08634948730469,-6.288663864135742
2019-04-14 12:11:08,15,2200,-43.9200325012207,-28.107925415039062
2019-04-14 12:11:09,15,2205,-56.75823974609375,-5.012383460998535
2019-04-14 12:11:09,15,2210,-56.559532165527344,-5.6828508377075195
2019-04-14 12:11:10,15,2215,-26.065059661865234,-14.692304611206055
2019-04-14 12:11:10,15,2220,-5.554836273193359,-25.31945037841797
2019-04-14 12:11:10,15,2225,-75.03606414794922,-11.309200286865234
2019-04-14 12:11:11,15,2230,-89.9609603881836,4.271782398223877
2019-04-14 12:11:11,15,2235,-28.513452529907227,-24.046855926513672
2019-04-14 12:11:12,15,2240,-74.50694274902344,-14.208806991577148
2019-04-14 12:11:12,15,2245,-23.046100616455078,-10.420282363891602
2019-04-14 12:11:12,15,2250,-39.029048919677734,10.479818344116211
2019-04-14 12:11:13,15,2255,-16.574329376220703,-48.4476318359375
2019-04-14 12:11:13,15,2260,6.284000396728516,-22.581409454345703
2019-04-14 12:11:14,15,2265,-65.66384887695312,-5.572253227233887
2019-04-14 12:11:14,15,2270,-7.582469940185547,-2.012401580810547
2019-04-14 12:11:14,15,2275,-69.51705932617188,-1.8952617645263672
2019-04-14 12:11:15,15,2280,-25.479904174804688,7.970402717590332
2019-04-14 12:11:15,15,2285,-109.47289276123047,16.161136627197266
2019-04-14 12:11:16,15,2290,-5.347752571105957,-6.36578369140625
2019-04-14 12:11:16,15,2295,-63.48649597167969,17.513547897338867
2019-04-14 12:11:16,15,2300,-31.633874893188477,-12.896682739257812
2019-04-14 12:11:17,15,2305,-22.383655548095703,-9.316608428955078
2019-04-14 12:11:17,15,2310,-57.16839599609375,5.248690605163574
2019-04-14 12:11:18,15,2315,-22.302345275878906,-10.095431327819824
2019-04-14 12:11:18,15,2320,-38.71302795410156,-13.184375762939453
2019-04-14 12:11:18,15,2325,-40.37977600097656,-11.347143173217773
2019-04-14 12:11:19,15,2330,-63.61562728881836,5.243143081665039
2019-04-14 12:11:19,15,2335,-37.702186584472656,1.577561855316162
2019-04-14 12:11:20,15,2340,-50.110618591308594,10.25520133972168
2019-04-14 12:11:20,15,2345,-44.755882263183594,-4.400712013244629
2019-04-14 12:11:20,15,2350,-23.62247085571289,-1.8580236434936523
2019-04-14 12:11:21,15,2355,-44.56011962890625,3.7532424926757812
2019-04-14 12:11:21,15,2360,-16.599788665771484,7.245385646820068
2019-04-14 12:11:22,15,2365,-61.79866027832031,27.255794525146484
2019-04-14 12:11:22,15,2370,-41.29445266723633,14.830278396606445
2019-04-14 12:11:22,15,2375,-36.583740234375,-4.73872184753418
2019-04-14 12:11:23,15,2380,-47.195220947265625,-16.954925537109375
2019-04-14 12:11:23,15,2385,-89.58780670166016,-9.343875885009766
2019-04-14 12:11:24,15,2390,-38.40129852294922,-7.8393659591674805
2019-04-14 12:11:24,15,2395,-26.898658752441406,-31.969545364379883
2019-04-14 12:11:24,15,2400,-37.68655776977539,-2.624124765396118
2019-04-14 12:11:25,15,2405,-31.10723114013672,-7.84106969833374
2019-04-14 12:11:25,15,2410,10.461236953735352,-55.421546936035156
2019-04-14 12:11:26,15,2415,-44.43171691894531,-30.927812576293945
2019-04-14 12:11:26,15,2420,-26.54123878479004,-29.184181213378906
2019-04-14 12:11:26,15,2425,-44.92359161376953,-21.303604125976562
2019-04-14 12:11:27,15,2430,-6.707792282104492,-34.44573974609375
2019-04-14 12:11:27,15,2435,-13.95005989074707,-13.534289360046387
2019-04-14 12:11:28,15,2440,-62.22822952270508,2.8080930709838867
2019-04-14 12:11:28,15,2445,-83.09305572509766,15.496777534484863
2019-04-14 12:11:28,15,2450,-32.486358642578125,5.090435981750488
2019-04-14 12:11:29,15,2455,-8.387005805969238,4.172484397888184
2019-04-14 12:11:29,15,2460,-50.716068267822266,-13.169410705566406
2019-04-14 12:11:30,15,2465,8.10800552368164,-7.06512451171875
2019-04-14 12:11:30,15,2470,-25.18626594543457,-4.988725662231445
2019-04-14 12:11:30,15,2475,-33.48023223876953,7.289556503295898
2019-04-14 12:11:31,15,2480,-52.89293670654297,35.5232048034668
2019-04-14 12:11:31,15,2485,-126.21605682373047,52.97843933105469
2019-04-14 12:11:32,15,2490,-2.03487491607666,8.53921127319336
2019-04-14 12:11:32,15,2495,-40.829551696777344,56.443199157714844
2019-04-14 12:11:32,15,2500,-51.74783706665039,40.35172653198242
2019-04-14 12:11:33,15,2505,-60.05636215209961,44.849239349365234
2019-04-14 12:11:33,15,2510,-14.513126373291016,16.3922119140625
2019-04-14 12:11:34,15,2515,-40.30036926269531,60.750511169433594
2019-04-14 12:11:34,15,2520,-69.81917572021484,75.77299499511719
2019-04-14 12:11:34,15,2525,-44.676143646240234,44.91563034057617
2019-04-14 12:11:35,15,2530,-114.51852416992188,71.06810760498047
2019-04-14 12:11:35,15,2535,-23.986419677734375,41.93763732910156
2019-04-14 12:11:36,15,2540,-63.37004089355469,56.733131408691406
2019-04-14 12:11:36,15,2545,-25.395263671875,36.86648941040039
2019-04-14 12:11:36,15,2550,-45.25394058227539,16.479650497436523
2019-04-14 12:11:37,15,2555,-24.069028854370117,29.661123275756836
2019-04-14 12:11:37,15,2560,-7.72580623626709,23.71438980102539
2019-04-14 12:11:38,15,2565,-49.04314422607422,27.268644332885742
2019-04-14 12:11:38,15,2570,-5.026042938232422,-4.6096882820129395
2019-04-14 12:11:38,15,2575,-20.265811920166016,-10.808341026306152
2019-04-14 12:11:39,15,2580,-14.792496681213379,-11.717580795288086
2019-04-14 12:11:39,15,2585,-17.971275329589844,-23.99997329711914
2019-04-14 12:11:40,15,2590,-28.800657272338867,-12.135933876037598
2019-04-14 12:11:40,15,2595,-53.94707107543945,-32.83494186401367
2019-04-14 12:11:40,15,2600,-58.826576232910156,-10.73550033569336
2019-04-14 12:11:41,15,2605,-81.52346801757812,3.005678176879883
2019-04-14 12:11:41,15,2610,-69.95484924316406,-13.664023399353027
2019-04-14 12:11:42,15,2615,-3.289388656616211,-16.604764938354492
2019-04-14 12:11:42,15,2620,-29.37273406982422,-25.69043731689453
2019-04-14 12:11:42,15,2625,-49.861053466796875,-17.165739059448242
2019-04-14 12:11:43,15,2630,-54.905704498291016,-12.395172119140625
2019-04-14 12:11:43,15,2635,-59.8201789855957,-7.3956298828125
2019-04-14 12:11:44,15,2640,-37.120296478271484,12.02225112915039
2019-04-14 12:11:44,15,2645,-61.882991790771484,13.270750999450684
2019-04-14 12:11:44,15,2650,-2.458240509033203,-18.67343521118164
2019-04-14 12:11:45,15,2655,23.733623504638672,-11.94324016571045
2019-04-14 12:11:45,15,2660,-125.01634216308594,-3.6398754119873047
2019-04-14 12:11:46,15,2665,-58.30119323730469,1.841461181640625
2019-04-14 12:11:46,15,2670,-99.1316146850586,5.09770393371582
2019-04-14 12:11:46,15,2675,-42.18756866455078,9.983098983764648
2019-04-14 12:11:47,15,2680,-16.423152923583984,-13.110823631286621
2019-04-14 12:11:47,15,2685,-53.10537338256836,-3.3134608268737793
2019-04-14 12:11:48,15,2690,-19.357345581054688,-15.715181350708008
2019-04-14 12:11:48,15,2695,-88.33292388916016,-2.3178391456604004
2019-04-14 12:11:48,15,2700,-62.86603546142578,-0.7092618942260742
2019-04-14 12:11:49,15,2705,2.081602096557617,-3.394646644592285
2019-04-14 12:11:49,15,2710,-36.35725021362305,3.455970287322998
2019-04-14 12:11:50,15,2715,-88.09393310546875,-8.07024097442627
2019-04-14 12:11:50,15,2720,-21.356870651245117,13.89964771270752
2019-04-14 12:11:50,15,2725,-66.02861785888672,35.86967468261719
2019-04-14 12:11:51,15,2730,-21.470815658569336,38.52130126953125
2019-04-14 12:11:51,15,2735,-27.71657943725586,-2.918398380279541
2019-04-14 12:11:52,15,2740,-48.59242630004883,19.886117935180664
2019-04-14 12:11:52,15,2745,-18.796470642089844,14.617403030395508
2019-04-14 12:11:52,15,2750,-49.87702178955078,2.832076072692871
2019-04-14 12:11:53,15,2755,-38.83476257324219,3.615236282348633
2019-04-14 12:11:53,15,2760,-18.530223846435547,-8.653999328613281
2019-04-14 12:11:54,15,2765,-61.73367691040039,21.41103172302246
2019-04-14 12:11:54,15,2770,-65.10411071777344,13.638858795166016
2019-04-14 12:11:54,15,2775,3.807537078857422,-0.12724018096923828
2019-04-14 12:11:55,15,2780,-30.579593658447266,-4.4813079833984375
2019-04-14 12:11:55,15,2785,-83.91039276123047,-3.317509174346924
2019-04-14 12:11:56,15,2790,-24.53358268737793,-29.687538146972656
2019-04-14 12:11:56,15,2795,8.542240142822266,-41.19148635864258
2019-04-14 12:11:56,15,2800,-16.620376586914062,-42.945533752441406
2019-04-14 12:11:57,15,2805,-66.42051696777344,-16.139846801757812
2019-04-14 12:11:57,15,2810,-5.7383928298950195,-23.50568962097168
2019-04-14 12:11:58,15,2815,-16.257705688476562,-23.884864807128906
2019-04-14 12:11:58,15,2820,-25.464126586914062,-19.62554359436035
2019-04-14 12:11:58,15,2825,-34.41663360595703,22.063913345336914
2019-04-14 12:11:59,15,2830,-42.37159729003906,2.405689239501953
2019-04-14 12:11:59,15,2835,-59.18208312988281,14.330917358398438
2019-04-14 12:12:00,15,2840,24.786617279052734,-22.903305053710938
2019-04-14 12:12:00,15,2845,-55.45122146606445,21.823633193969727
2019-04-14 12:12:00,15,2850,-28.99890899658203,12.209704399108887
2019-04-14 12:12:01,15,2855,-20.52081298828125,2.2982921600341797
2019-04-14 12:12:01,15,2860,-19.732479095458984,9.265398025512695
2019-04-14 12:12:02,15,2865,-68.8804702758789,11.250898361206055
2019-04-14 12:12:02,15,2870,-20.85337257385254,10.61631965637207
2019-04-14 12:12:02,15,2875,-30.725948333740234,20.351776123046875
2019-04-14 12:12:03,15,2880,-66.7711181640625,30.29875373840332
2019-04-14 12:12:03,15,2885,-86.02972412109375,14.705290794372559
2019-04-14 12:12:04,15,2890,-42.098609924316406,1.803246021270752
2019-04-14 12:12:04,15,2895,16.727985382080078,-6.5981903076171875
2019-04-14 12:12:04,15,2900,-28.15060043334961,19.27210235595703
2019-04-14 12:12:05,15,2905,-34.98114013671875,7.087998390197754
2019-04-14 12:12:05,15,2910,-14.752373695373535,29.139095306396484
2019-04-14 12:12:06,15,2915,-13.914188385009766,23.23558235168457
2019-04-14 12:12:06,15,2920,-22.106048583984375,-1.2133877277374268
2019-04-14 12:12:06,15,2925,-73.30218505859375,20.343158721923828
2019-04-14 12:12:07,15,2930,-48.04026794433594,9.345399856567383
2019-04-14 12:12:07,15,2935,-49.30133056640625,36.205806732177734
2019-04-14 12:12:08,15,2940,-45.53623580932617,21.54869842529297
2019-04-14 12:12:08,15,2945,-32.77951431274414,14.426856994628906
2019-04-14 12:12:08,15,2950,-28.56249237060547,27.592540740966797
2019-04-14 12:12:09,15,2955,-41.908233642578125,2.5940604209899902
2019-04-14 12:12:09,15,2960,-108.84168243408203,26.667404174804688
2019-04-14 12:12:10,15,2965,-57.04483413696289,7.579309463500977
2019-04-14 12:12:10,15,2970,-33.09564208984375,8.660104751586914
2019-04-14 12:12:10,15,2975,-68.96867370605469,51.121253967285156
2019-04-14 12:12:11,15,2980,-36.03847885131836,-3.6639204025268555
2019-04-14 12:12:11,15,2985,-18.477325439453125,-3.785757064819336
2019-04-14 12:12:12,15,2990,-53.527320861816406,5.911378383636475
2019-04-14 12:12:12,15,2995,-16.244070053100586,4.459279537200928
2019-04-14 12:12:12,15,3000,-82.51248168945312,13.683638572692871
2019-04-14 12:12:13,15,3005,-67.52424621582031,14.30550765991211
2019-04-14 12:12:13,15,3010,-64.16841888427734,21.643672943115234
2019-04-14 12:12:14,15,3015,-37.04535675048828,-1.256659984588623
2019-04-14 12:12:14,15,3020,-30.064668655395508,7.962236404418945
2019-04-14 12:12:14,15,3025,-43.09865951538086,16.431560516357422
2019-04-14 12:12:15,15,3030,-54.41785430908203,-13.820943832397461
2019-04-14 12:12:15,15,3035,-21.980552673339844,-3.030532121658325
2019-04-14 12:12:16,15,3040,-30.80379867553711,-8.806623458862305
2019-04-14 12:12:16,15,3045,-26.758346557617188,-13.382868766784668
2019-04-14 12:12:16,15,3050,-21.436080932617188,-18.113351821899414
2019-04-14 12:12:17,15,3055,-85.69888305664062,-1.0625019073486328
2019-04-14 12:12:17,15,3060,-20.037710189819336,-27.975605010986328
2019-04-14 12:12:18,15,3065,-14.259775161743164,-4.981164932250977
2019-04-14 12:12:18,15,3070,0.5747108459472656,-32.29143524169922
2019-04-14 12:12:18,15,3075,-11.743638038635254,-10.122817039489746
2019-04-14 12:12:19,15,3080,-26.479637145996094,-1.9379162788391113
2019-04-14 12:12:19,15,3085,-5.1378173828125,-11.78453540802002
2019-04-14 12:12:20,15,3090,5.386423110961914,-19.923852920532227
2019-04-14 12:12:20,15,3095,-28.459609985351562,10.94189739227295
2019-04-14 12:12:20,15,3100,-76.53079223632812,20.179046630859375
2019-04-14 12:12:21,15,3105,-27.041431427001953,-1.762786865234375
2019-04-14 12:12:21,15,3110,-57.14259338378906,28.28363609313965
2019-04-14 12:12:22,15,3115,-13.868402481079102,9.957170486450195
2019-04-14 12:12:22,15,3120,-46.297821044921875,-0.5673179626464844
2019-04-14 12:12:22,15,3125,-40.25834655761719,2.972759246826172
2019-04-14 12:12:23,15,3130,11.787881851196289,0.7416753768920898
2019-04-14 12:12:23,15,3135,-24.92823028564453,-3.5213546752929688
2019-04-14 12:12:24,15,3140,-35.853939056396484,0.4229550361633301
2019-04-14 12:12:24,15,3145,-47.03801345825195,14.065990447998047
2019-04-14 12:12:24,15,3150,-75.05728912353516,0.5298547744750977
2019-04-14 12:12:25,15,3155,-65.76661682128906,21.10362434387207
2019-04-14 12:12:25,15,3160,-42.195098876953125,-12.607513427734375
2019-04-14 12:12:26,15,3165,-59.43238830566406,8.046945571899414
2019-04-14 12:12:26,15,3170,-41.466224670410156,8.371145248413086
2019-04-14 12:12:26,15,3175,-40.94012451171875,-1.5747995376586914
2019-04-14 12:12:27,15,3180,-26.053741455078125,12.871197700500488
2019-04-14 12:12:27,15,3185,-64.39276123046875,21.18865966796875
2019-04-14 12:12:28,15,3190,-63.16243362426758,19.982341766357422
2019-04-14 12:12:28,15,3195,-52.501251220703125,-7.508720397949219
2019-04-14 12:12:28,15,3200,-45.155792236328125,39.52263259887695
2019-04-14 12:12:29,15,3205,-33.66897964477539,9.887883186340332
2019-04-14 12:12:29,15,3210,-33.24268341064453,-0.7795014381408691
2019-04-14 12:12:30,15,3215,-3.500486373901367,-11.174762725830078
2019-04-14 12:12:30,15,3220,-17.078182220458984,-6.233783721923828
2019-04-14 12:12:30,15,3225,-23.912113189697266,21.213062286376953
2019-04-14 12:12:31,15,3230,-38.73603820800781,3.6069345474243164
2019-04-14 12:12:31,15,3235,-51.162994384765625,-4.933656215667725
2019-04-14 12:12:32,15,3240,-56.19611358642578,6.090118408203125
2019-04-14 12:12:32,15,3245,-4.452655792236328,12.651341438293457
2019-04-14 12:12:32,15,3250,-74.95174407958984,30.398509979248047
2019-04-14 12:12:33,15,3255,-16.79331398010254,34.461570739746094
2019-04-14 12:12:33,15,3260,-46.014137268066406,34.37334060668945
2019-04-14 12:12:34,15,3265,-45.4564323425293,-17.59050178527832
2019-04-14 12:12:34,15,3270,-23.22601890563965,-1.5878868103027344
2019-04-14 12:12:34,15,3275,-56.70445251464844,10.957294464111328
2019-04-14 12:12:35,15,3280,-32.44341278076172,-12.948945999145508
2019-04-14 12:12:35,15,3285,-21.921005249023438,-26.811399459838867
2019-04-14 12:12:36,15,3290,-29.92415428161621,-18.120487213134766
2019-04-14 12:12:36,15,3295,-57.082008361816406,2.518533945083618
2019-04-14 12:12:36,15,3300,-47.25579071044922,2.1821844577789307
2019-04-14 12:12:37,15,3305,-16.925222396850586,-20.336761474609375
2019-04-14 12:12:37,15,3310,-47.24736785888672,10.510454177856445
2019-04-14 12:12:38,15,3315,-2.136667251586914,8.957008361816406
2019-04-14 12:12:38,15,3320,-70.79222106933594,26.60907745361328
2019-04-14 12:12:38,15,3325,-85.33727264404297,16.92081642150879
2019-04-14 12:12:39,15,3330,-59.499473571777344,25.798242568969727
2019-04-14 12:12:39,15,3335,-80.1454849243164,30.585229873657227
2019-04-14 12:12:40,15,3340,-52.30148696899414,25.058063507080078
2019-04-14 12:12:40,15,3345,-54.50522994995117,22.60077476501465
2019-04-14 12:12:40,15,3350,-58.47649002075195,37.95979309082031
2019-04-14 12:12:41,15,3355,-46.68467712402344,28.47064781188965
2019-04-14 12:12:41,15,3360,-5.188684463500977,24.41946029663086
2019-04-14 12:12:42,15,3365,-13.757268905639648,11.238815307617188
2019-04-14 12:12:42,15,3370,-54.255340576171875,12.034055709838867
2019-04-14 12:12:42,15,3375,-15.535103797912598,-10.644970893859863
2019-04-14 12:12:43,15,3380,-68.78573608398438,14.565162658691406
2019-04-14 12:12:43,15,3385,-13.412242889404297,-10.677845001220703
2019-04-14 12:12:44,15,3390,-19.716384887695312,-7.306244850158691
2019-04-14 12:12:44,15,3395,-72.23756408691406,5.359996795654297
2019-04-14 12:12:44,15,3400,-30.809425354003906,-7.229267597198486
2019-04-14 12:12:45,15,3405,-49.334716796875,-4.0931243896484375
2019-04-14 12:12:45,15,3410,-38.95820617675781,2.7635295391082764
2019-04-14 12:12:46,15,3415,-24.887243270874023,6.316677093505859
2019-04-14 12:12:46,15,3420,-106.53119659423828,21.243633270263672
2019-04-14 12:12:46,15,3425,3.921109199523926,-5.9309539794921875
2019-04-14 12:12:47,15,3430,-11.810371398925781,6.161515235900879
2019-04-14 12:12:47,15,3435,-16.731176376342773,2.4998583793640137
2019-04-14 12:12:48,15,3440,-44.90366744995117,4.941642761230469
2019-04-14 12:12:48,15,3445,-19.44894790649414,11.635038375854492
2019-04-14 12:12:48,15,3450,-26.236129760742188,22.171091079711914
2019-04-14 12:12:49,15,3455,-58.579742431640625,29.816875457763672
2019-04-14 12:12:49,15,3460,-58.12222671508789,13.780445098876953
2019-04-14 12:12:50,15,3465,-38.72406005859375,-0.8932366371154785
2019-04-14 12:12:50,15,3470,-80.78797912597656,10.004589080810547
2019-04-14 12:12:50,15,3475,-27.740863800048828,1.6773147583007812
2019-04-14 12:12:51,15,3480,-11.3223876953125,9.860990524291992
2019-04-14 12:12:51,15,3485,-0.14702796936035156,-4.4630961418151855
2019-04-14 12:12:52,15,3490,-27.343503952026367,11.390006065368652
2019-04-14 12:12:52,15,3495,-11.104450225830078,-13.967883110046387
2019-04-14 12:12:52,15,3500,-62.89297866821289,-10.26923942565918
2019-04-14 12:12:53,15,3505,-95.58563995361328,-17.830188751220703
2019-04-14 12:12:53,15,3510,-71.5272445678711,-13.87731647491455
2019-04-14 12:12:54,15,3515,8.835002899169922,-2.9749584197998047
2019-04-14 12:12:54,15,3520,-47.88959503173828,17.519027709960938
2019-04-14 12:12:54,15,3525,-6.423028945922852,-13.205443382263184
2019-04-14 12:12:55,15,3530,-55.3713493347168,17.350341796875
2019-04-14 12:12:55,15,3535,-74.4709701538086,0.8549337387084961
2019-04-14 12:12:56,15,3540,-55.49152374267578,-25.3858642578125
2019-04-14 12:12:56,15,3545,-22.270156860351562,11.457798957824707
2019-04-14 12:12:56,15,3550,1.0200233459472656,-9.604328155517578
2019-04-14 12:12:57,15,3555,-12.452680587768555,12.73989200592041
2019-04-14 12:12:57,15,3560,-17.420305252075195,3.392767906188965
2019-04-14 12:12:58,15,3565,-44.40471649169922,23.88467788696289
2019-04-14 12:12:58,15,3570,-13.861825942993164,-2.5765724182128906
2019-04-14 12:12:58,15,3575,12.31834602355957,2.6333541870117188
2019-04-14 12:12:59,15,3580,2.37164306640625,-22.527238845825195
2019-04-14 12:12:59,15,3585,10.787795066833496,-17.05600929260254
2019-04-14 12:13:00,15,3590,-83.57263946533203,-13.698878288269043
2019-04-14 12:13:00,15,3595,12.358734130859375,-9.048539161682129
2019-04-14 12:13:00,15,3600,-20.184341430664062,-8.402737617492676
2019-04-14 12:13:01,15,3605,-11.134016036987305,-5.147860527038574
2019-04-14 12:13:01,15,3610,-49.87306213378906,3.554847002029419
2019-04-14 12:13:02,15,3615,-25.355838775634766,-16.115306854248047
2019-04-14 12:13:02,15,3620,-32.46521759033203,-22.078886032104492
2019-04-14 12:13:02,15,3625,-68.08615112304688,-15.069061279296875
2019-04-14 12:13:03,15,3630,-36.71355438232422,-6.7666778564453125
2019-04-14 12:13:03,15,3635,-2.197737693786621,-33.279815673828125
2019-04-14 12:13:04,15,3640,-41.770381927490234,13.679343223571777
2019-04-14 12:13:04,15,3645,-46.71910095214844,5.38015079498291
2019-04-14 12:13:04,15,3650,-60.03562927246094,-5.080303192138672
2019-04-14 12:13:05,15,3655,-41.55390930175781,2.3157472610473633
2019-04-14 12:13:05,15,3660,-78.88996887207031,6.97688102722168
2019-04-14 12:13:06,15,3665,-71.45068359375,17.83119773864746
2019-04-14 12:13:06,15,3670,-43.50482177734375,10.967059135437012
2019-04-14 12:13:06,15,3675,-23.723983764648438,10.809328079223633
2019-04-14 12:13:07,15,3680,-41.997459411621094,-2.7216367721557617
2019-04-14 12:13:07,15,3685,-36.57080841064453,-2.053715229034424
2019-04-14 12:13:08,15,3690,-50.528690338134766,-10.780586242675781
2019-04-14 12:13:08,15,3695,-20.63834571838379,-3.8783674240112305
2019-04-14 12:13:08,15,3700,-15.785974502563477,-27.39805030822754
2019-04-14 12:13:09,15,3705,-35.87714385986328,3.061396598815918
2019-04-14 12:13:09,15,3710,-44.961421966552734,-25.081344604492188
2019-04-14 12:13:10,15,3715,-50.29821014404297,7.988642692565918
2019-04-14 12:13:10,15,3720,-46.36486053466797,3.3710289001464844
2019-04-14 12:13:10,15,3725,-30.323945999145508,2.7667317390441895
2019-04-14 12:13:11,15,3730,-44.9266471862793,1.1979684829711914
2019-04-14 12:13:11,15,3735,-23.382972717285156,5.934408187866211
2019-04-14 12:13:12,15,3740,-33.18352508544922,-7.351737976074219
2019-04-14 12:13:12,15,3745,-66.7591552734375,15.5618896484375
2019-04-14 12:13:12,15,3750,-54.18248748779297,-16.89851951599121
2019-04-14 12:13:13,15,3755,-32.133018493652344,-8.907236099243164
2019-04-14 12:13:13,15,3760,-51.44782257080078,13.07408332824707
2019-04-14 12:13:14,15,3765,-17.815349578857422,-7.04319953918457
2019-04-14 12:13:14,15,3770,-52.98823165893555,10.036784172058105
2019-04-14 12:13:14,15,3775,-21.701461791992188,25.87400245666504
2019-04-14 12:13:15,15,3780,-63.95294952392578,26.818790435791016
